municipio_original,atividade_produtiva,Record Count,municipio_norm,COD_UF,COD,NOME,nome_norm,nome_match,COD_fuzzy,COD_UF_fuzzy,NOME_fuzzy,nome_norm_fuzzy,codigo_final,uf_final,municipio_ibge
RIO DOS BOIS,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Mandiocultura, Fruticultura, Culturas Anuais",1,rio dos bois,17.0,1718709.0,Rio dos Bois,rio dos bois,,,,,,1718709.0,17.0,Rio dos Bois
Babaçulandia,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Mandiocultura, Fruticultura, Culturas Anuais",1,babaculandia,17.0,1703008.0,Babaçulândia,babaculandia,,,,,,1703008.0,17.0,Babaçulândia
Piraquê,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Mandiocultura, Fruticultura, Culturas Anuais",1,piraque,17.0,1717206.0,Piraquê,piraque,,,,,,1717206.0,17.0,Piraquê
SANTA FÉ DO ARAGUAIA-TO,"Bovinocultura de corte, Bovinocultura de Leite, Avicultura, Suinocultura, Mandiocultura",1,santa fe do araguaia-to,,,,,santa fe do araguaia,1718865.0,17.0,Santa Fé do Araguaia,santa fe do araguaia,1718865.0,17.0,Santa Fé do Araguaia
DIANÓPOLIS,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Mandiocultura, Fruticultura, Olericultura",1,dianopolis,17.0,1707009.0,Dianópolis,dianopolis,,,,,,1707009.0,17.0,Dianópolis
CARMOLANDIA,"Bovinocultura de Leite, Avicultura, Mandiocultura, Olericultura",1,carmolandia,17.0,1703883.0,Carmolândia,carmolandia,,,,,,1703883.0,17.0,Carmolândia
Araguaína,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Fruticultura, Olericultura, Culturas Anuais",1,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
Araguaína,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Mandiocultura, Fruticultura, Culturas Anuais",1,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
GUARAÍ,"Bovinocultura de corte, Bovinocultura de Leite, Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Suinocultura",1,guarai,17.0,1709302.0,Guaraí,guarai,,,,,,1709302.0,17.0,Guaraí
GUARAI,"Bovinocultura de corte, Bovinocultura de Leite, Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Suinocultura",1,guarai,17.0,1709302.0,Guaraí,guarai,,,,,,1709302.0,17.0,Guaraí
SÍTIO NOVO DO TO,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Suinocultura, Pisicultura, Mandiocultura, Fruticultura",1,sitio novo do to,,,,,bandeirantes do tocantins,1703057.0,17.0,Bandeirantes do Tocantins,bandeirantes do tocantins,1703057.0,17.0,Bandeirantes do Tocantins
PARANÃ TO,"Bovinocultura de corte, Bovinocultura de Leite, Avicultura, Suinocultura, Mandiocultura",1,parana to,,,,,parana,1716208.0,17.0,Paranã,parana,1716208.0,17.0,Paranã
PALMAS,Olericultura,1,palmas,17.0,1721000.0,Palmas,palmas,,,,,,1721000.0,17.0,Palmas
Dianópolis - TO,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Suinocultura, Mandiocultura, Fruticultura, Olericultura",1,dianopolis - to,,,,,dianopolis,1707009.0,17.0,Dianópolis,dianopolis,1707009.0,17.0,Dianópolis
FÁTIMA-TO,"Bovinocultura de corte, Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Suinocultura, Mandiocultura, Culturas Anuais",1,fatima-to,,,,,fatima,1707553.0,17.0,Fátima,fatima,1707553.0,17.0,Fátima
Piraquê,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Mandiocultura, Fruticultura, Olericultura, Culturas Anuais",1,piraque,17.0,1717206.0,Piraquê,piraque,,,,,,1717206.0,17.0,Piraquê
Dianópolis -To,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Suinocultura, Mandiocultura, Fruticultura, Culturas Anuais",1,dianopolis -to,,,,,dianopolis,1707009.0,17.0,Dianópolis,dianopolis,1707009.0,17.0,Dianópolis
MIRANORTE,"Bovinocultura de Leite, Avicultura, Mandiocultura, Fruticultura",1,miranorte,17.0,1713304.0,Miranorte,miranorte,,,,,,1713304.0,17.0,Miranorte
SÍTIO NOVO DO TOCANTINS,"Bovinocultura de corte, Avicultura",1,sitio novo do tocantins,17.0,1720804.0,Sítio Novo do Tocantins,sitio novo do tocantins,,,,,,1720804.0,17.0,Sítio Novo do Tocantins
CHAPADA DE AREIA,Extrativismo Vegetal,1,chapada de areia,17.0,1704600.0,Chapada de Areia,chapada de areia,,,,,,1704600.0,17.0,Chapada de Areia
Nova Olinda,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Suinocultura, Ovinocaprinocultura, Pisicultura, Mandiocultura, Fruticultura, Olericultura, Culturas Anuais",1,nova olinda,17.0,1714880.0,Nova Olinda,nova olinda,,,,,,1714880.0,17.0,Nova Olinda
Talisma,"Bovinocultura de corte, Avicultura, Suinocultura, Olericultura",1,talisma,17.0,1720978.0,Talismã,talisma,,,,,,1720978.0,17.0,Talismã
Araguanã,Bovinocultura de corte,1,araguana,17.0,1702158.0,Araguanã,araguana,,,,,,1702158.0,17.0,Araguanã
SITIO NOVO-TO,Mandiocultura,1,sitio novo-to,,,,,sitio novo do tocantins,1720804.0,17.0,Sítio Novo do Tocantins,sitio novo do tocantins,1720804.0,17.0,Sítio Novo do Tocantins
Alvorada,"Bovinocultura de corte, Avicultura, Suinocultura, Olericultura",1,alvorada,17.0,1700707.0,Alvorada,alvorada,,,,,,1700707.0,17.0,Alvorada
NOVA OLINDA,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Mandiocultura, Fruticultura, Olericultura, Culturas Anuais, Extrativismo Vegetal",1,nova olinda,17.0,1714880.0,Nova Olinda,nova olinda,,,,,,1714880.0,17.0,Nova Olinda
MARIANÓPOLIS DO TOCANTINS,"Bovinocultura de corte, Avicultura, Apicultura/meliponicultura",1,marianopolis do tocantins,17.0,1712504.0,Marianópolis do Tocantins,marianopolis do tocantins,,,,,,1712504.0,17.0,Marianópolis do Tocantins
SANTA MARIA DO TOCANTINS,"Suinocultura, Mandiocultura, Fruticultura",1,santa maria do tocantins,17.0,1718881.0,Santa Maria do Tocantins,santa maria do tocantins,,,,,,1718881.0,17.0,Santa Maria do Tocantins
ALMAS TO,Bovinocultura de corte,1,almas to,,,,,almas,1700400.0,17.0,Almas,almas,1700400.0,17.0,Almas
AXIXÁ DO TOCANTINS,Bovinocultura de Leite,1,axixa do tocantins,17.0,1702901.0,Axixá do Tocantins,axixa do tocantins,,,,,,1702901.0,17.0,Axixá do Tocantins
DIVINÓPOLIS,"Bovinocultura de Leite, Mandiocultura",1,divinopolis,,,,,divinopolis do tocantins,1707108.0,17.0,Divinópolis do Tocantins,divinopolis do tocantins,1707108.0,17.0,Divinópolis do Tocantins
Dois Irmãos do Tocantins,"Avicultura, Suinocultura, Pisicultura",1,dois irmaos do tocantins,17.0,1707207.0,dois Irmãos do Tocantins,dois irmaos do tocantins,,,,,,1707207.0,17.0,dois Irmãos do Tocantins
Paraiso do Tocantins,"Bovinocultura de corte, Mandiocultura",1,paraiso do tocantins,17.0,1716109.0,Paraíso do Tocantins,paraiso do tocantins,,,,,,1716109.0,17.0,Paraíso do Tocantins
SÍTIO NOVO DO TO,Bovinocultura de corte,1,sitio novo do to,,,,,bandeirantes do tocantins,1703057.0,17.0,Bandeirantes do Tocantins,bandeirantes do tocantins,1703057.0,17.0,Bandeirantes do Tocantins
LAGOA DA CONFUSÃO,Bovinocultura de corte,1,lagoa da confusao,17.0,1711902.0,Lagoa da Confusão,lagoa da confusao,,,,,,1711902.0,17.0,Lagoa da Confusão
SILVANOPOLIS,"Bovinocultura de corte, Mandiocultura",1,silvanopolis,17.0,1720655.0,Silvanópolis,silvanopolis,,,,,,1720655.0,17.0,Silvanópolis
DIANOPOLIS,"Avicultura, Olericultura",1,dianopolis,17.0,1707009.0,Dianópolis,dianopolis,,,,,,1707009.0,17.0,Dianópolis
MURICILANDIA,"Bovinocultura de corte, Bovinocultura de Leite",1,muricilandia,17.0,1713957.0,Muricilândia,muricilandia,,,,,,1713957.0,17.0,Muricilândia
PARAÍSO DO TOCANTINS,"Bovinocultura de corte, Mandiocultura",1,paraiso do tocantins,17.0,1716109.0,Paraíso do Tocantins,paraiso do tocantins,,,,,,1716109.0,17.0,Paraíso do Tocantins
BOM JESUS DO TOCANTINS,"Mandiocultura, Fruticultura",1,bom jesus do tocantins,17.0,1703305.0,Bom Jesus do Tocantins,bom jesus do tocantins,,,,,,1703305.0,17.0,Bom Jesus do Tocantins
DOIS IRMÃOS DO TOCANTINS,Avicultura,1,dois irmaos do tocantins,17.0,1707207.0,dois Irmãos do Tocantins,dois irmaos do tocantins,,,,,,1707207.0,17.0,dois Irmãos do Tocantins
BOM JESUS DO TOCANTINS-TO,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Suinocultura, Mandiocultura, Fruticultura, Olericultura, Culturas Anuais",1,bom jesus do tocantins-to,,,,,bom jesus do tocantins,1703305.0,17.0,Bom Jesus do Tocantins,bom jesus do tocantins,1703305.0,17.0,Bom Jesus do Tocantins
Araguaína,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Suinocultura, Mandiocultura, Fruticultura, Olericultura, Culturas Anuais",1,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
Santa Terezinha do Tocantins,"Bovinocultura de corte, Avicultura, Apicultura/meliponicultura",1,santa terezinha do tocantins,17.0,1720002.0,Santa Terezinha do Tocantins,santa terezinha do tocantins,,,,,,1720002.0,17.0,Santa Terezinha do Tocantins
ARAGUAÍNA,"Bovinocultura de corte, Avicultura",1,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
Dois Irmãos do Tocantins,"Bovinocultura de corte, Avicultura",1,dois irmaos do tocantins,17.0,1707207.0,dois Irmãos do Tocantins,dois irmaos do tocantins,,,,,,1707207.0,17.0,dois Irmãos do Tocantins
BOM JESUS DO TOCANTINS,"Bovinocultura de Leite, Fruticultura",1,bom jesus do tocantins,17.0,1703305.0,Bom Jesus do Tocantins,bom jesus do tocantins,,,,,,1703305.0,17.0,Bom Jesus do Tocantins
Araguaína,"Bovinocultura de corte, Mandiocultura",1,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
NOVA OLINDA,"Avicultura, Mandiocultura, Fruticultura",1,nova olinda,17.0,1714880.0,Nova Olinda,nova olinda,,,,,,1714880.0,17.0,Nova Olinda
SÍTIO NOVO- TO,"Avicultura, Mandiocultura, Fruticultura",1,sitio novo- to,,,,,sitio novo do tocantins,1720804.0,17.0,Sítio Novo do Tocantins,sitio novo do tocantins,1720804.0,17.0,Sítio Novo do Tocantins
Dois Irmãos do Tocantins,"Avicultura, Mandiocultura",1,dois irmaos do tocantins,17.0,1707207.0,dois Irmãos do Tocantins,dois irmaos do tocantins,,,,,,1707207.0,17.0,dois Irmãos do Tocantins
TUPIRAMA - TO,"Mandiocultura, Fruticultura, Culturas Anuais",1,tupirama - to,,,,,tupirama,1721257.0,17.0,Tupirama,tupirama,1721257.0,17.0,Tupirama
FÁTIMA -TO,"Avicultura, Mandiocultura, Extrativismo Vegetal",1,fatima -to,,,,,fatima,1707553.0,17.0,Fátima,fatima,1707553.0,17.0,Fátima
CHÁCARA CRISTO TEM PODER,"Bovinocultura de Leite, Avicultura, Fruticultura",1,chacara cristo tem poder,,,,,,,,,,,,
DOIS IRMÃOS DO TOCANTINS - TO,"Bovinocultura de Leite, Avicultura, Suinocultura",1,dois irmaos do tocantins - to,,,,,dois irmaos do tocantins,1707207.0,17.0,dois Irmãos do Tocantins,dois irmaos do tocantins,1707207.0,17.0,dois Irmãos do Tocantins
Couto Magalhães,"Bovinocultura de corte, Mandiocultura, Fruticultura",1,couto magalhaes,17.0,1706001.0,Couto Magalhães,couto magalhaes,,,,,,1706001.0,17.0,Couto Magalhães
BOM JESUS DO TOCANTINS,"Avicultura, Mandiocultura, Fruticultura, Olericultura",1,bom jesus do tocantins,17.0,1703305.0,Bom Jesus do Tocantins,bom jesus do tocantins,,,,,,1703305.0,17.0,Bom Jesus do Tocantins
NOVA OLINDA,"Avicultura, Mandiocultura, Fruticultura, Olericultura",1,nova olinda,17.0,1714880.0,Nova Olinda,nova olinda,,,,,,1714880.0,17.0,Nova Olinda
SÍTIO NOVO DO TOCANTINS,"Avicultura, Fruticultura",1,sitio novo do tocantins,17.0,1720804.0,Sítio Novo do Tocantins,sitio novo do tocantins,,,,,,1720804.0,17.0,Sítio Novo do Tocantins
Miracema do tocantins,Fruticultura,1,miracema do tocantins,17.0,1713205.0,Miracema do Tocantins,miracema do tocantins,,,,,,1713205.0,17.0,Miracema do Tocantins
Dianópolis -TO,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Suinocultura, Pisicultura, Mandiocultura, Olericultura, Culturas Anuais",1,dianopolis -to,,,,,dianopolis,1707009.0,17.0,Dianópolis,dianopolis,1707009.0,17.0,Dianópolis
NOVA OLINDA,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Suinocultura, Pisicultura, Mandiocultura, Fruticultura, Culturas Anuais",1,nova olinda,17.0,1714880.0,Nova Olinda,nova olinda,,,,,,1714880.0,17.0,Nova Olinda
SANTA MARIA DO TOCANTINS,Bovinocultura de corte,1,santa maria do tocantins,17.0,1718881.0,Santa Maria do Tocantins,santa maria do tocantins,,,,,,1718881.0,17.0,Santa Maria do Tocantins
BOM JESUS DO TOCANTINS,Bovinocultura de Leite,1,bom jesus do tocantins,17.0,1703305.0,Bom Jesus do Tocantins,bom jesus do tocantins,,,,,,1703305.0,17.0,Bom Jesus do Tocantins
SITIO NOVO TO,Olericultura,1,sitio novo to,,,,,sitio novo do tocantins,1720804.0,17.0,Sítio Novo do Tocantins,sitio novo do tocantins,1720804.0,17.0,Sítio Novo do Tocantins
RIO DA CONCEOÇÃO,"Avicultura, Olericultura",1,rio da conceocao,,,,,rio da conceicao,1718659.0,17.0,Rio da Conceição,rio da conceicao,1718659.0,17.0,Rio da Conceição
DIANOPÓLIS,"Avicultura, Suinocultura, Mandiocultura, Fruticultura",1,dianopolis,17.0,1707009.0,Dianópolis,dianopolis,,,,,,1707009.0,17.0,Dianópolis
NOVA OLINDA - TO,"Avicultura, Mandiocultura, Fruticultura, Extrativismo Vegetal",1,nova olinda - to,,,,,nova olinda,1714880.0,17.0,Nova Olinda,nova olinda,1714880.0,17.0,Nova Olinda
DIANÓPOLIS,"Bovinocultura de corte, Avicultura, Fruticultura, Olericultura",1,dianopolis,17.0,1707009.0,Dianópolis,dianopolis,,,,,,1707009.0,17.0,Dianópolis
PEDRO AFONSO,"Avicultura, Suinocultura, Pisicultura, Mandiocultura, Fruticultura",1,pedro afonso,17.0,1716505.0,Pedro Afonso,pedro afonso,,,,,,1716505.0,17.0,Pedro Afonso
PORTO NACIONAL - TO,"Avicultura, Suinocultura, Mandiocultura, Fruticultura, Olericultura",1,porto nacional - to,,,,,porto nacional,1718204.0,17.0,Porto Nacional,porto nacional,1718204.0,17.0,Porto Nacional
"P.A Tamboril , Angico - TO","Bovinocultura de corte, Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Mandiocultura, Fruticultura, Culturas Anuais",1,"p.a tamboril , angico - to",,,,,angico,1701051.0,17.0,Angico,angico,1701051.0,17.0,Angico
PIUM,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Mandiocultura, Fruticultura, Culturas Anuais, Extrativismo Vegetal",1,pium,17.0,1717503.0,Pium,pium,,,,,,1717503.0,17.0,Pium
ARAGOMINAS,"Bovinocultura de Leite, Avicultura, Apicultura/meliponicultura",1,aragominas,17.0,1701309.0,Aragominas,aragominas,,,,,,1701309.0,17.0,Aragominas
LUZINOPOLIS-TO,"Bovinocultura de Leite, Avicultura, Ovinocaprinocultura, Mandiocultura",1,luzinopolis-to,,,,,luzinopolis,1712454.0,17.0,Luzinópolis,luzinopolis,1712454.0,17.0,Luzinópolis
Dois Irmãos,"Bovinocultura de corte, Bovinocultura de Leite, Avicultura, Fruticultura",1,dois irmaos,,,,,dois irmaos do tocantins,1707207.0,17.0,dois Irmãos do Tocantins,dois irmaos do tocantins,1707207.0,17.0,dois Irmãos do Tocantins
MIRANORTE,"Bovinocultura de Leite, Avicultura, Suinocultura, Mandiocultura, Fruticultura",1,miranorte,17.0,1713304.0,Miranorte,miranorte,,,,,,1713304.0,17.0,Miranorte
Couto Magalhães,"Bovinocultura de corte, Avicultura, Suinocultura, Mandiocultura, Fruticultura",1,couto magalhaes,17.0,1706001.0,Couto Magalhães,couto magalhaes,,,,,,1706001.0,17.0,Couto Magalhães
DOIS IRMÃOS DO TOCANTINS - TO,"Bovinocultura de corte, Avicultura, Suinocultura, Mandiocultura, Fruticultura",1,dois irmaos do tocantins - to,,,,,dois irmaos do tocantins,1707207.0,17.0,dois Irmãos do Tocantins,dois irmaos do tocantins,1707207.0,17.0,dois Irmãos do Tocantins
Araguaina,"Bovinocultura de corte, Avicultura, Suinocultura, Mandiocultura, Culturas Anuais",1,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
Araguaina,"Bovinocultura de corte, Avicultura, Suinocultura, Mandiocultura, Fruticultura, Culturas Anuais",1,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
MONTE SANTO,"Bovinocultura de corte, Avicultura, Suinocultura, Mandiocultura, Fruticultura, Culturas Anuais",1,monte santo,,,,,monte santo do tocantins,1713700.0,17.0,Monte Santo do Tocantins,monte santo do tocantins,1713700.0,17.0,Monte Santo do Tocantins
Nova Rosalãndia,Fruticultura,1,nova rosalandia,17.0,1715002.0,Nova Rosalândia,nova rosalandia,,,,,,1715002.0,17.0,Nova Rosalândia
GURUPI,"Bovinocultura de Leite, Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Suinocultura, Mandiocultura, Olericultura",1,gurupi,17.0,1709500.0,Gurupi,gurupi,,,,,,1709500.0,17.0,Gurupi
NOVA OLINDA,"Bovinocultura de corte, Mandiocultura, Fruticultura, Olericultura, Culturas Anuais, Extrativismo Vegetal",1,nova olinda,17.0,1714880.0,Nova Olinda,nova olinda,,,,,,1714880.0,17.0,Nova Olinda
Darcinópolis,"Bovinocultura de corte, Avicultura, Pisicultura, Mandiocultura, Olericultura, Culturas Anuais, Extrativismo Vegetal",1,darcinopolis,17.0,1706506.0,darcinópolis,darcinopolis,,,,,,1706506.0,17.0,darcinópolis
DOIS IRMÃOS DO TOCANTINS,"Bovinocultura de corte, Bovinocultura de Leite, Avicultura, Suinocultura, Pisicultura, Mandiocultura, Fruticultura, Olericultura",1,dois irmaos do tocantins,17.0,1707207.0,dois Irmãos do Tocantins,dois irmaos do tocantins,,,,,,1707207.0,17.0,dois Irmãos do Tocantins
CHAPADA DE AREIA,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Suinocultura, Pisicultura, Fruticultura, Olericultura, Culturas Anuais",1,chapada de areia,17.0,1704600.0,Chapada de Areia,chapada de areia,,,,,,1704600.0,17.0,Chapada de Areia
TALISMÃ,"Bovinocultura de corte, Avicultura, Suinocultura, Pisicultura",1,talisma,17.0,1720978.0,Talismã,talisma,,,,,,1720978.0,17.0,Talismã
Itaguatins,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -",1,itaguatins,17.0,1710706.0,Itaguatins,itaguatins,,,,,,1710706.0,17.0,Itaguatins
Alvorada,Avicultura,1,alvorada,17.0,1700707.0,Alvorada,alvorada,,,,,,1700707.0,17.0,Alvorada
CASEARA,Extrativismo Vegetal,1,caseara,17.0,1703909.0,Caseara,caseara,,,,,,1703909.0,17.0,Caseara
FÁTIMA -TO,"Bovinocultura de corte, Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura",1,fatima -to,,,,,fatima,1707553.0,17.0,Fátima,fatima,1707553.0,17.0,Fátima
Dianópolis,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Suinocultura, Mandiocultura, Culturas Anuais",1,dianopolis,17.0,1707009.0,Dianópolis,dianopolis,,,,,,1707009.0,17.0,Dianópolis
araguatins-esperantina,"Bovinocultura de Leite, Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Suinocultura, Mandiocultura, Fruticultura, Culturas Anuais, Extrativismo Vegetal",1,araguatins-esperantina,,,,,araguatins,1702208.0,17.0,Araguatins,araguatins,1702208.0,17.0,Araguatins
Araguaçu,"Bovinocultura de corte, Bovinocultura de Leite, Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Suinocultura, Fruticultura, Culturas Anuais",1,araguacu,17.0,1702000.0,Araguaçu,araguacu,,,,,,1702000.0,17.0,Araguaçu
SÍTIO NVOVO DO TO,Bovinocultura de corte,1,sitio nvovo do to,,,,,santa terezinha do tocantins,1720002.0,17.0,Santa Terezinha do Tocantins,santa terezinha do tocantins,1720002.0,17.0,Santa Terezinha do Tocantins
Couto Magalhães,"Bovinocultura mista (Touro - com características de corte, vaca - cruzada, principais produtos comercializados - bezerros e leite) -, Avicultura, Suinocultura, Pisicultura, Mandiocultura, Fruticultura",1,couto magalhaes,17.0,1706001.0,Couto Magalhães,couto magalhaes,,,,,,1706001.0,17.0,Couto Magalhães
