Unnamed: 0,municipio_original,regional,qual_o_nivel_de_degradacao_que_predomina_nas_pastagens,municipio_norm,COD_UF,COD,NOME,nome_norm,nome_match,COD_fuzzy,COD_UF_fuzzy,NOME_fuzzy,nome_norm_fuzzy,codigo_final,uf_final,municipio_ibge
1167,BABAÇULÂNDIA,Araguaina,Degradação Média,babaculandia,17.0,1703008.0,Babaçulândia,babaculandia,,,,,,1703008.0,17.0,Babaçulândia
1168,Itaguatins,Araguatins,Não possui degradação,itaguatins,17.0,1710706.0,Itaguatins,itaguatins,,,,,,1710706.0,17.0,Itaguatins
1169,São Salvador do Tocantins,Gurupi,Não possui degradação,sao salvador do tocantins,17.0,1720259.0,São Salvador do Tocantins,sao salvador do tocantins,,,,,,1720259.0,17.0,São Salvador do Tocantins
1170,Rio dos Bois,Miracema,Pouco degradado,rio dos bois,17.0,1718709.0,Rio dos Bois,rio dos bois,,,,,,1718709.0,17.0,Rio dos Bois
1171,DIANÓPOLIS-TO,Taguatinga,Não possui degradação,dianopolis-to,,,,,dianopolis,1707009.0,17.0,Dianópolis,dianopolis,1707009.0,17.0,Dianópolis
1172,Pium,Paraiso,Não possui degradação,pium,17.0,1717503.0,Pium,pium,,,,,,1717503.0,17.0,Pium
1173,Araguanã,Araguaina,Pouco degradado,araguana,17.0,1702158.0,Araguanã,araguana,,,,,,1702158.0,17.0,Araguanã
1174,Araguaína,Araguaina,Pouco degradado,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
1175,Cristalandia To Associação Vila da Prata,Paraiso,Não possui degradação,cristalandia to associacao vila da prata,,,,,cristalandia,1706100.0,17.0,Cristalândia,cristalandia,1706100.0,17.0,Cristalândia
1176,Chapada de Areia,Paraiso,Não possui degradação,chapada de areia,17.0,1704600.0,Chapada de Areia,chapada de areia,,,,,,1704600.0,17.0,Chapada de Areia
1177,Dianópolis - To,Taguatinga,Não possui degradação,dianopolis - to,,,,,dianopolis,1707009.0,17.0,Dianópolis,dianopolis,1707009.0,17.0,Dianópolis
1178,Pium,Paraiso,Pouco degradado,pium,17.0,1717503.0,Pium,pium,,,,,,1717503.0,17.0,Pium
1179,Rio dos Bois,Miracema,Não possui degradação,rio dos bois,17.0,1718709.0,Rio dos Bois,rio dos bois,,,,,,1718709.0,17.0,Rio dos Bois
1180,Filadélfia,Araguaina,Não possui degradação,filadelfia,17.0,1707702.0,Filadélfia,filadelfia,,,,,,1707702.0,17.0,Filadélfia
1181,ALMAS TO,Taguatinga,Pouco degradado,almas to,,,,,almas,1700400.0,17.0,Almas,almas,1700400.0,17.0,Almas
1182,Pium,Paraiso,Não possui degradação,pium,17.0,1717503.0,Pium,pium,,,,,,1717503.0,17.0,Pium
1183,Gurupi-TO,Gurupi,Não possui degradação,gurupi-to,,,,,gurupi,1709500.0,17.0,Gurupi,gurupi,1709500.0,17.0,Gurupi
1184,Talismã,Gurupi,Não possui degradação,talisma,17.0,1720978.0,Talismã,talisma,,,,,,1720978.0,17.0,Talismã
1185,SILVANÓPOLIS,Porto,Pouco degradado,silvanopolis,17.0,1720655.0,Silvanópolis,silvanopolis,,,,,,1720655.0,17.0,Silvanópolis
1186,Cristalandia -TO Associação Vila da Prata,Paraiso,Degradação Média,cristalandia -to associacao vila da prata,,,,,cristalandia,1706100.0,17.0,Cristalândia,cristalandia,1706100.0,17.0,Cristalândia
1187,Araguatins,Araguatins,Muito degradado,araguatins,17.0,1702208.0,Araguatins,araguatins,,,,,,1702208.0,17.0,Araguatins
1188,Araguaína,Araguaina,Pouco degradado,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
1189,Nova Rosalãndia,Paraiso,Degradação Média,nova rosalandia,17.0,1715002.0,Nova Rosalândia,nova rosalandia,,,,,,1715002.0,17.0,Nova Rosalândia
1190,Silvanópolis,Porto,Degradação Média,silvanopolis,17.0,1720655.0,Silvanópolis,silvanopolis,,,,,,1720655.0,17.0,Silvanópolis
1191,Pium,Paraiso,Degradação Média,pium,17.0,1717503.0,Pium,pium,,,,,,1717503.0,17.0,Pium
1192,Novo Jardim,Taguatinga,Não possui degradação,novo jardim,17.0,1715259.0,Novo Jardim,novo jardim,,,,,,1715259.0,17.0,Novo Jardim
1193,Novo Jardim,Taguatinga,Não possui degradação,novo jardim,17.0,1715259.0,Novo Jardim,novo jardim,,,,,,1715259.0,17.0,Novo Jardim
1194,Pium,Paraiso,Não possui degradação,pium,17.0,1717503.0,Pium,pium,,,,,,1717503.0,17.0,Pium
1195,Tocantínia,Miracema,Não possui degradação,tocantinia,17.0,1721109.0,Tocantínia,tocantinia,,,,,,1721109.0,17.0,Tocantínia
1196,SANTA FÉ DO ARAGUAIA,Araguaina,Pouco degradado,santa fe do araguaia,17.0,1718865.0,Santa Fé do Araguaia,santa fe do araguaia,,,,,,1718865.0,17.0,Santa Fé do Araguaia
1197,Cristalândia,Paraiso,Pouco degradado,cristalandia,17.0,1706100.0,Cristalândia,cristalandia,,,,,,1706100.0,17.0,Cristalândia
1198,Nova Rosalãndia,Paraiso,Degradação Média,nova rosalandia,17.0,1715002.0,Nova Rosalândia,nova rosalandia,,,,,,1715002.0,17.0,Nova Rosalândia
1199,Cristalândia,Paraiso,Não possui degradação,cristalandia,17.0,1706100.0,Cristalândia,cristalandia,,,,,,1706100.0,17.0,Cristalândia
1200,ARAGUAÍNA,Araguaina,Pouco degradado,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
1201,Silvanópolis,Porto,Degradação Média,silvanopolis,17.0,1720655.0,Silvanópolis,silvanopolis,,,,,,1720655.0,17.0,Silvanópolis
1202,CASEARA-TO,Paraiso,Não possui degradação,caseara-to,,,,,caseara,1703909.0,17.0,Caseara,caseara,1703909.0,17.0,Caseara
1203,São Bento do Tocantins,Araguatins,Pouco degradado,sao bento do tocantins,17.0,1720101.0,São Bento do Tocantins,sao bento do tocantins,,,,,,1720101.0,17.0,São Bento do Tocantins
1204,Dianópolis -To,Taguatinga,Não possui degradação,dianopolis -to,,,,,dianopolis,1707009.0,17.0,Dianópolis,dianopolis,1707009.0,17.0,Dianópolis
1205,Araguanã,Araguaina,Não possui degradação,araguana,17.0,1702158.0,Araguanã,araguana,,,,,,1702158.0,17.0,Araguanã
1206,SÍTIO DEUS É BOM,Miracema,Não possui degradação,sitio deus e bom,,,,,,,,,,,,
1207,Pium,Paraiso,Pouco degradado,pium,17.0,1717503.0,Pium,pium,,,,,,1717503.0,17.0,Pium
1208,MURICILÂNDIA,Araguaina,Degradação Média,muricilandia,17.0,1713957.0,Muricilândia,muricilandia,,,,,,1713957.0,17.0,Muricilândia
1209,SANTA FÉ DO ARAGUAIA,Araguaina,Pouco degradado,santa fe do araguaia,17.0,1718865.0,Santa Fé do Araguaia,santa fe do araguaia,,,,,,1718865.0,17.0,Santa Fé do Araguaia
1210,araguaína,Araguaina,Não possui degradação,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
1211,Araguatins,Araguatins,Não possui degradação,araguatins,17.0,1702208.0,Araguatins,araguatins,,,,,,1702208.0,17.0,Araguatins
1212,Araguatins,Araguatins,Não possui degradação,araguatins,17.0,1702208.0,Araguatins,araguatins,,,,,,1702208.0,17.0,Araguatins
1213,Araguaçu,Gurupi,Pouco degradado,araguacu,17.0,1702000.0,Araguaçu,araguacu,,,,,,1702000.0,17.0,Araguaçu
1214,GUARAÍ,Colinas,Pouco degradado,guarai,17.0,1709302.0,Guaraí,guarai,,,,,,1709302.0,17.0,Guaraí
1215,Guaraí,Colinas,Pouco degradado,guarai,17.0,1709302.0,Guaraí,guarai,,,,,,1709302.0,17.0,Guaraí
1216,Aparecida do Rio Negro,Porto,Pouco degradado,aparecida do rio negro,17.0,1701101.0,Aparecida do Rio Negro,aparecida do rio negro,,,,,,1701101.0,17.0,Aparecida do Rio Negro
1217,Araguatins,Araguatins,Não possui degradação,araguatins,17.0,1702208.0,Araguatins,araguatins,,,,,,1702208.0,17.0,Araguatins
1218,RIO DA CONCEIÇÃO,Taguatinga,Muito degradado,rio da conceicao,17.0,1718659.0,Rio da Conceição,rio da conceicao,,,,,,1718659.0,17.0,Rio da Conceição
1219,"P.A Tamboril , Angico - TO",Araguatins,Não possui degradação,"p.a tamboril , angico - to",,,,,angico,1701051.0,17.0,Angico,angico,1701051.0,17.0,Angico
1220,Pium,Paraiso,Pouco degradado,pium,17.0,1717503.0,Pium,pium,,,,,,1717503.0,17.0,Pium
1221,MURICILÂNDIA,Araguaina,Pouco degradado,muricilandia,17.0,1713957.0,Muricilândia,muricilandia,,,,,,1713957.0,17.0,Muricilândia
1222,Santa Terezinha do Tocantins,Araguatins,Não possui degradação,santa terezinha do tocantins,17.0,1720002.0,Santa Terezinha do Tocantins,santa terezinha do tocantins,,,,,,1720002.0,17.0,Santa Terezinha do Tocantins
1223,FÁTIMA-TO,Porto,Pouco degradado,fatima-to,,,,,fatima,1707553.0,17.0,Fátima,fatima,1707553.0,17.0,Fátima
1224,Miracema do Tocantins,Miracema,Não possui degradação,miracema do tocantins,17.0,1713205.0,Miracema do Tocantins,miracema do tocantins,,,,,,1713205.0,17.0,Miracema do Tocantins
1225,Peixe,Gurupi,Pouco degradado,peixe,17.0,1716604.0,Peixe,peixe,,,,,,1716604.0,17.0,Peixe
1226,Peixe,Gurupi,Pouco degradado,peixe,17.0,1716604.0,Peixe,peixe,,,,,,1716604.0,17.0,Peixe
1227,ALIANÇA DO TOCANTINS,Gurupi,Não possui degradação,alianca do tocantins,17.0,1700350.0,Aliança do Tocantins,alianca do tocantins,,,,,,1700350.0,17.0,Aliança do Tocantins
1228,Cristalândia,Paraiso,Pouco degradado,cristalandia,17.0,1706100.0,Cristalândia,cristalandia,,,,,,1706100.0,17.0,Cristalândia
1229,Paraíso do Tocantins,Paraiso,Pouco degradado,paraiso do tocantins,17.0,1716109.0,Paraíso do Tocantins,paraiso do tocantins,,,,,,1716109.0,17.0,Paraíso do Tocantins
1230,Chapada de Areia,Paraiso,Degradação Média,chapada de areia,17.0,1704600.0,Chapada de Areia,chapada de areia,,,,,,1704600.0,17.0,Chapada de Areia
1231,Pium,Paraiso,Pouco degradado,pium,17.0,1717503.0,Pium,pium,,,,,,1717503.0,17.0,Pium
1232,Colméia,Colinas,Não possui degradação,colmeia,17.0,1716703.0,Colméia,colmeia,,,,,,1716703.0,17.0,Colméia
1233,COLMÉIA,Colinas,Não possui degradação,colmeia,17.0,1716703.0,Colméia,colmeia,,,,,,1716703.0,17.0,Colméia
1234,Chapada da Natividade,Porto,Pouco degradado,chapada da natividade,17.0,1705102.0,Chapada da Natividade,chapada da natividade,,,,,,1705102.0,17.0,Chapada da Natividade
1235,Rio Sono,Miracema,Pouco degradado,rio sono,17.0,1718758.0,Rio Sono,rio sono,,,,,,1718758.0,17.0,Rio Sono
1236,PUGMIL -TO,Paraiso,Pouco degradado,pugmil -to,,,,,pugmil,1718451.0,17.0,Pugmil,pugmil,1718451.0,17.0,Pugmil
1237,Dois Irmãos do Tocantins,Paraiso,Não possui degradação,dois irmaos do tocantins,17.0,1707207.0,dois Irmãos do Tocantins,dois irmaos do tocantins,,,,,,1707207.0,17.0,dois Irmãos do Tocantins
1238,Ponte Alta do Bom Jesus,Taguatinga,Não possui degradação,ponte alta do bom jesus,17.0,1717800.0,Ponte Alta do Bom Jesus,ponte alta do bom jesus,,,,,,1717800.0,17.0,Ponte Alta do Bom Jesus
1239,Ipueiras,Porto,Pouco degradado,ipueiras,17.0,1709807.0,Ipueiras,ipueiras,,,,,,1709807.0,17.0,Ipueiras
1240,Ponte Alta do Bom Jesus,Taguatinga,Degradação Média,ponte alta do bom jesus,17.0,1717800.0,Ponte Alta do Bom Jesus,ponte alta do bom jesus,,,,,,1717800.0,17.0,Ponte Alta do Bom Jesus
1241,ARAGUAÍNA,Araguaina,Pouco degradado,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
1242,DIANÓPOLIS,Taguatinga,Não possui degradação,dianopolis,17.0,1707009.0,Dianópolis,dianopolis,,,,,,1707009.0,17.0,Dianópolis
1243,RIO SONO - TO,Miracema,Pouco degradado,rio sono - to,,,,,rio sono,1718758.0,17.0,Rio Sono,rio sono,1718758.0,17.0,Rio Sono
1244,Nova Olinda,Araguaina,Não possui degradação,nova olinda,17.0,1714880.0,Nova Olinda,nova olinda,,,,,,1714880.0,17.0,Nova Olinda
1245,Miranorte,Miracema,Não possui degradação,miranorte,17.0,1713304.0,Miranorte,miranorte,,,,,,1713304.0,17.0,Miranorte
1246,Dianópolis - TO,Taguatinga,Não possui degradação,dianopolis - to,,,,,dianopolis,1707009.0,17.0,Dianópolis,dianopolis,1707009.0,17.0,Dianópolis
1247,SÍTIO NOVO DO TO,Araguatins,Degradação Média,sitio novo do to,,,,,bandeirantes do tocantins,1703057.0,17.0,Bandeirantes do Tocantins,bandeirantes do tocantins,1703057.0,17.0,Bandeirantes do Tocantins
1248,ALMAS TO,Taguatinga,Não possui degradação,almas to,,,,,almas,1700400.0,17.0,Almas,almas,1700400.0,17.0,Almas
1249,Araguaína,Araguaina,Pouco degradado,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
1250,XAMBIOÁ,Araguaina,Não possui degradação,xambioa,17.0,1722107.0,Xambioá,xambioa,,,,,,1722107.0,17.0,Xambioá
1251,Piraquê,Araguaina,Pouco degradado,piraque,17.0,1717206.0,Piraquê,piraque,,,,,,1717206.0,17.0,Piraquê
1252,Araguaína,Araguaina,Pouco degradado,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
1253,Pium,Paraiso,Pouco degradado,pium,17.0,1717503.0,Pium,pium,,,,,,1717503.0,17.0,Pium
1254,Dianópolis,Taguatinga,Não possui degradação,dianopolis,17.0,1707009.0,Dianópolis,dianopolis,,,,,,1707009.0,17.0,Dianópolis
1255,DIANÓPOLIS,Taguatinga,Não possui degradação,dianopolis,17.0,1707009.0,Dianópolis,dianopolis,,,,,,1707009.0,17.0,Dianópolis
1256,Dianópolis,Taguatinga,Não possui degradação,dianopolis,17.0,1707009.0,Dianópolis,dianopolis,,,,,,1707009.0,17.0,Dianópolis
1257,Dianópolis,Taguatinga,Não possui degradação,dianopolis,17.0,1707009.0,Dianópolis,dianopolis,,,,,,1707009.0,17.0,Dianópolis
1258,Piraquê,Araguaina,Pouco degradado,piraque,17.0,1717206.0,Piraquê,piraque,,,,,,1717206.0,17.0,Piraquê
1259,TABOCÃO,Miracema,Pouco degradado,tabocao,,,,,fortaleza do tabocao,1708254.0,17.0,Fortaleza do Tabocão,fortaleza do tabocao,1708254.0,17.0,Fortaleza do Tabocão
1260,AXIXÁ DO TOCANTINS,Araguatins,Não possui degradação,axixa do tocantins,17.0,1702901.0,Axixá do Tocantins,axixa do tocantins,,,,,,1702901.0,17.0,Axixá do Tocantins
1261,Miranorte,Miracema,Não possui degradação,miranorte,17.0,1713304.0,Miranorte,miranorte,,,,,,1713304.0,17.0,Miranorte
1262,AXIXA DO TOCANTIS,Araguatins,Não possui degradação,axixa do tocantis,,,,,axixa do tocantins,1702901.0,17.0,Axixá do Tocantins,axixa do tocantins,1702901.0,17.0,Axixá do Tocantins
1263,Chapada de Areia,Paraiso,Degradação Média,chapada de areia,17.0,1704600.0,Chapada de Areia,chapada de areia,,,,,,1704600.0,17.0,Chapada de Areia
1264,Dianópolis,Taguatinga,Não possui degradação,dianopolis,17.0,1707009.0,Dianópolis,dianopolis,,,,,,1707009.0,17.0,Dianópolis
1265,Chapada de Areia,Paraiso,Não possui degradação,chapada de areia,17.0,1704600.0,Chapada de Areia,chapada de areia,,,,,,1704600.0,17.0,Chapada de Areia
1266,Dianópolis -To,Taguatinga,Não possui degradação,dianopolis -to,,,,,dianopolis,1707009.0,17.0,Dianópolis,dianopolis,1707009.0,17.0,Dianópolis
1267,Novo Acordo,Porto,Pouco degradado,novo acordo,17.0,1715101.0,Novo Acordo,novo acordo,,,,,,1715101.0,17.0,Novo Acordo
1268,SÍTIO NOVO DO TO,Araguatins,Degradação Média,sitio novo do to,,,,,bandeirantes do tocantins,1703057.0,17.0,Bandeirantes do Tocantins,bandeirantes do tocantins,1703057.0,17.0,Bandeirantes do Tocantins
1269,Dianópolis - TO,Taguatinga,Pouco degradado,dianopolis - to,,,,,dianopolis,1707009.0,17.0,Dianópolis,dianopolis,1707009.0,17.0,Dianópolis
1270,Araguaína,Araguaina,Pouco degradado,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
1271,BOM JESUS DO TOCANTINS-TO,Miracema,Não possui degradação,bom jesus do tocantins-to,,,,,bom jesus do tocantins,1703305.0,17.0,Bom Jesus do Tocantins,bom jesus do tocantins,1703305.0,17.0,Bom Jesus do Tocantins
1272,Nova Olinda,Araguaina,Pouco degradado,nova olinda,17.0,1714880.0,Nova Olinda,nova olinda,,,,,,1714880.0,17.0,Nova Olinda
1273,SÍTIO NOVO DO TO,Araguatins,Pouco degradado,sitio novo do to,,,,,bandeirantes do tocantins,1703057.0,17.0,Bandeirantes do Tocantins,bandeirantes do tocantins,1703057.0,17.0,Bandeirantes do Tocantins
1274,Nova Olinda,Araguaina,Não possui degradação,nova olinda,17.0,1714880.0,Nova Olinda,nova olinda,,,,,,1714880.0,17.0,Nova Olinda
1275,Chapada de Areia,Paraiso,Não possui degradação,chapada de areia,17.0,1704600.0,Chapada de Areia,chapada de areia,,,,,,1704600.0,17.0,Chapada de Areia
1276,Dianópolis -TO,Taguatinga,Não possui degradação,dianopolis -to,,,,,dianopolis,1707009.0,17.0,Dianópolis,dianopolis,1707009.0,17.0,Dianópolis
1277,Chapada de Areia,Paraiso,Muito degradado,chapada de areia,17.0,1704600.0,Chapada de Areia,chapada de areia,,,,,,1704600.0,17.0,Chapada de Areia
1278,Araguaína,Araguaina,Pouco degradado,araguaina,17.0,1702109.0,Araguaína,araguaina,,,,,,1702109.0,17.0,Araguaína
1279,Goiatins,Araguaina,Pouco degradado,goiatins,17.0,1709005.0,Goiatins,goiatins,,,,,,1709005.0,17.0,Goiatins
1280,Chapada de Areia,Paraiso,Pouco degradado,chapada de areia,17.0,1704600.0,Chapada de Areia,chapada de areia,,,,,,1704600.0,17.0,Chapada de Areia
1281,Rio dos Bois,Miracema,Não possui degradação,rio dos bois,17.0,1718709.0,Rio dos Bois,rio dos bois,,,,,,1718709.0,17.0,Rio dos Bois
1282,Babaçulandia,Araguaina,Pouco degradado,babaculandia,17.0,1703008.0,Babaçulândia,babaculandia,,,,,,1703008.0,17.0,Babaçulândia
1283,Piraquê,Araguaina,Degradação Média,piraque,17.0,1717206.0,Piraquê,piraque,,,,,,1717206.0,17.0,Piraquê
1284,Chapada de Areia,Paraiso,Não possui degradação,chapada de areia,17.0,1704600.0,Chapada de Areia,chapada de areia,,,,,,1704600.0,17.0,Chapada de Areia
1285,Dois Irmãos,Miracema,,dois irmaos,,,,,dois irmaos do tocantins,1707207.0,17.0,dois Irmãos do Tocantins,dois irmaos do tocantins,1707207.0,17.0,dois Irmãos do Tocantins
1286,Rio dos Bois,Miracema,,rio dos bois,17.0,1718709.0,Rio dos Bois,rio dos bois,,,,,,1718709.0,17.0,Rio dos Bois
1287,Miracema do Tocantins,Miracema,,miracema do tocantins,17.0,1713205.0,Miracema do Tocantins,miracema do tocantins,,,,,,1713205.0,17.0,Miracema do Tocantins
1288,DIANÓPOLIS,Taguatinga,,dianopolis,17.0,1707009.0,Dianópolis,dianopolis,,,,,,1707009.0,17.0,Dianópolis
1289,Miranorte,Miracema,,miranorte,17.0,1713304.0,Miranorte,miranorte,,,,,,1713304.0,17.0,Miranorte
1290,Rio Sono,Miracema,,rio sono,17.0,1718758.0,Rio Sono,rio sono,,,,,,1718758.0,17.0,Rio Sono
1291,RIO SONO - TO,Miracema,,rio sono - to,,,,,rio sono,1718758.0,17.0,Rio Sono,rio sono,1718758.0,17.0,Rio Sono
1292,Palmeiras do Tocantins,Araguatins,,palmeiras do tocantins,17.0,1713809.0,Palmeiras do Tocantins,palmeiras do tocantins,,,,,,1713809.0,17.0,Palmeiras do Tocantins
1293,RIO SONO - TO,Miracema,,rio sono - to,,,,,rio sono,1718758.0,17.0,Rio Sono,rio sono,1718758.0,17.0,Rio Sono
1294,Pedro Afonso,Miracema,,pedro afonso,17.0,1716505.0,Pedro Afonso,pedro afonso,,,,,,1716505.0,17.0,Pedro Afonso
1295,Miracema do Tocantins,Miracema,,miracema do tocantins,17.0,1713205.0,Miracema do Tocantins,miracema do tocantins,,,,,,1713205.0,17.0,Miracema do Tocantins
1296,miracema tocantins,Paraiso,Pouco degradado,miracema tocantins,,,,,miracema do tocantins,1713205.0,17.0,Miracema do Tocantins,miracema do tocantins,1713205.0,17.0,Miracema do Tocantins
1297,Tocantínia,Miracema,,tocantinia,17.0,1721109.0,Tocantínia,tocantinia,,,,,,1721109.0,17.0,Tocantínia
1298,RIO DA CONCEIÇÃO,Taguatinga,,rio da conceicao,17.0,1718659.0,Rio da Conceição,rio da conceicao,,,,,,1718659.0,17.0,Rio da Conceição
1299,Ponte Alta do Bom Jesus,Taguatinga,,ponte alta do bom jesus,17.0,1717800.0,Ponte Alta do Bom Jesus,ponte alta do bom jesus,,,,,,1717800.0,17.0,Ponte Alta do Bom Jesus
1300,Xambioá,Araguaina,,xambioa,17.0,1722107.0,Xambioá,xambioa,,,,,,1722107.0,17.0,Xambioá
1301,Darcinópolis,Araguatins,,darcinopolis,17.0,1706506.0,darcinópolis,darcinopolis,,,,,,1706506.0,17.0,darcinópolis
1302,Palmeiras do Tocantins,Araguatins,,palmeiras do tocantins,17.0,1713809.0,Palmeiras do Tocantins,palmeiras do tocantins,,,,,,1713809.0,17.0,Palmeiras do Tocantins
1303,Cristalândia,Paraiso,,cristalandia,17.0,1706100.0,Cristalândia,cristalandia,,,,,,1706100.0,17.0,Cristalândia
1304,ABREULÂNDIA,Paraiso,,abreulandia,17.0,1700251.0,Abreulândia,abreulandia,,,,,,1700251.0,17.0,Abreulândia
1305,Rio Sono,Miracema,,rio sono,17.0,1718758.0,Rio Sono,rio sono,,,,,,1718758.0,17.0,Rio Sono
1306,Santa Maria do Tocantins,Miracema,,santa maria do tocantins,17.0,1718881.0,Santa Maria do Tocantins,santa maria do tocantins,,,,,,1718881.0,17.0,Santa Maria do Tocantins
1307,Palmeirópolis,Gurupi,,palmeiropolis,17.0,1715754.0,Palmeirópolis,palmeiropolis,,,,,,1715754.0,17.0,Palmeirópolis
1308,Ponte Alta do Bom Jesus,Taguatinga,,ponte alta do bom jesus,17.0,1717800.0,Ponte Alta do Bom Jesus,ponte alta do bom jesus,,,,,,1717800.0,17.0,Ponte Alta do Bom Jesus
1309,Tocantínia,Miracema,,tocantinia,17.0,1721109.0,Tocantínia,tocantinia,,,,,,1721109.0,17.0,Tocantínia
1310,TUPIRAMA - TO,Miracema,,tupirama - to,,,,,tupirama,1721257.0,17.0,Tupirama,tupirama,1721257.0,17.0,Tupirama
1311,CASEARA-TO,Paraiso,,caseara-to,,,,,caseara,1703909.0,17.0,Caseara,caseara,1703909.0,17.0,Caseara
1312,SÍTIO NOVO DO TOCANTINS,Araguatins,,sitio novo do tocantins,17.0,1720804.0,Sítio Novo do Tocantins,sitio novo do tocantins,,,,,,1720804.0,17.0,Sítio Novo do Tocantins
1313,RIO DA CONCEIÇÃO,Taguatinga,,rio da conceicao,17.0,1718659.0,Rio da Conceição,rio da conceicao,,,,,,1718659.0,17.0,Rio da Conceição
1314,Palmeiras do Tocantins,Araguatins,,palmeiras do tocantins,17.0,1713809.0,Palmeiras do Tocantins,palmeiras do tocantins,,,,,,1713809.0,17.0,Palmeiras do Tocantins
1315,Rio da Conceiçaõ,Taguatinga,,rio da conceicao,17.0,1718659.0,Rio da Conceição,rio da conceicao,,,,,,1718659.0,17.0,Rio da Conceição
1316,Pugmil,Paraiso,,pugmil,17.0,1718451.0,Pugmil,pugmil,,,,,,1718451.0,17.0,Pugmil
1317,Palmeiras do Tocantins,Araguatins,,palmeiras do tocantins,17.0,1713809.0,Palmeiras do Tocantins,palmeiras do tocantins,,,,,,1713809.0,17.0,Palmeiras do Tocantins
1318,Riachinho,Araguatins,,riachinho,17.0,1718550.0,Riachinho,riachinho,,,,,,1718550.0,17.0,Riachinho
1319,DARCINÓPOLIS,Araguatins,,darcinopolis,17.0,1706506.0,darcinópolis,darcinopolis,,,,,,1706506.0,17.0,darcinópolis
1320,Alvorada,Gurupi,,alvorada,17.0,1700707.0,Alvorada,alvorada,,,,,,1700707.0,17.0,Alvorada
1321,CHÁCARA BAIXA FUNDA,Araguaina,,chacara baixa funda,,,,,,,,,,,,
1322,PALMEIRA DO TOCANTINS,Araguatins,,palmeira do tocantins,,,,,palmeiras do tocantins,1713809.0,17.0,Palmeiras do Tocantins,palmeiras do tocantins,1713809.0,17.0,Palmeiras do Tocantins
1323,Palmeiras do Tocantins,Araguatins,,palmeiras do tocantins,17.0,1713809.0,Palmeiras do Tocantins,palmeiras do tocantins,,,,,,1713809.0,17.0,Palmeiras do Tocantins
1324,Nova Rosalãndia,Paraiso,,nova rosalandia,17.0,1715002.0,Nova Rosalândia,nova rosalandia,,,,,,1715002.0,17.0,Nova Rosalândia
